3.1433,0.26279,3.1454,4.0156,0.00088193,0.96046
3.1433,0.2628,3.1454,4.0156,0.00088984,0.96046
3.1433,0.26281,3.1455,4.0156,0.00089776,0.96047
3.1433,0.26282,3.1455,4.0156,0.00090567,0.96047
3.1433,0.26283,3.1455,4.0156,0.00091358,0.96048
3.1433,0.26284,3.1456,4.0156,0.0009215,0.96048
3.1434,0.26285,3.1456,4.0156,0.00092941,0.96049
3.1434,0.26286,3.1456,4.0157,0.00093732,0.96049
3.1434,0.26287,3.1457,4.0157,0.00094524,0.9605
3.1434,0.26288,3.1457,4.0157,0.00095315,0.9605
3.1434,0.26289,3.1457,4.0157,0.00096106,0.96051
3.1434,0.2629,3.1458,4.0157,0.00096898,0.96051
3.1435,0.26291,3.1458,4.0157,0.00097775,0.96052
3.1435,0.26292,3.1458,4.0157,0.00098653,0.96052
3.1435,0.26293,3.1459,4.0157,0.0009953,0.96053
3.1435,0.26294,3.1459,4.0158,0.0010041,0.96053
3.1435,0.26295,3.146,4.0158,0.0010129,0.96054
3.1435,0.26296,3.146,4.0158,0.0010216,0.96054
3.1436,0.26297,3.146,4.0158,0.0010304,0.96055
3.1436,0.26298,3.1461,4.0158,0.0010392,0.96055
3.1436,0.26299,3.1461,4.0158,0.001048,0.96056
3.1436,0.263,3.1462,4.0158,0.0010567,0.96057
3.1436,0.26301,3.1462,4.0159,0.0010655,0.96057
3.1437,0.26302,3.1462,4.0159,0.0010743,0.96058
3.1437,0.26303,3.1463,4.0159,0.0010831,0.96058
3.1437,0.26304,3.1463,4.0159,0.0010918,0.96059
3.1437,0.26305,3.1464,4.0159,0.0011006,0.96059
3.1437,0.26306,3.1464,4.0159,0.0011094,0.9606
3.1437,0.26307,3.1464,4.0159,0.0011182,0.9606
3.1438,0.26308,3.1465,4.016,0.0011269,0.96061
3.1438,0.26309,3.1465,4.016,0.0011357,0.96061
3.1438,0.2631,3.1466,4.016,0.0011445,0.96062
3.1438,0.26311,3.1466,4.016,0.0011542,0.96063
3.1438,0.26313,3.1466,4.016,0.0011638,0.96063
3.1438,0.26314,3.1467,4.016,0.0011735,0.96064
3.1439,0.26315,3.1467,4.016,0.0011831,0.96064
3.1439,0.26316,3.1468,4.0161,0.0011928,0.96065
3.1439,0.26317,3.1468,4.0161,0.0012025,0.96066
3.1439,0.26318,3.1469,4.0161,0.0012121,0.96066
3.1439,0.26319,3.1469,4.0161,0.0012218,0.96067
3.144,0.26321,3.147,4.0161,0.0012314,0.96067
3.144,0.26322,3.147,4.0161,0.0012411,0.96068
3.144,0.26323,3.147,4.0161,0.0012508,0.96069
3.144,0.26324,3.1471,4.0162,0.0012604,0.96069
3.144,0.26325,3.1471,4.0162,0.0012701,0.9607
3.1441,0.26326,3.1472,4.0162,0.0012797,0.9607
3.1441,0.26327,3.1472,4.0162,0.0012894,0.96071
3.1441,0.26329,3.1473,4.0162,0.001299,0.96072
3.1441,0.2633,3.1473,4.0162,0.0013087,0.96072
3.1441,0.26331,3.1474,4.0163,0.0013184,0.96073
3.1442,0.26332,3.1474,4.0163,0.001328,0.96073
3.1442,0.26333,3.1474,4.0163,0.0013377,0.96074
3.1442,0.26334,3.1475,4.0163,0.0013482,0.96075
3.1442,0.26336,3.1475,4.0163,0.0013588,0.96075
3.1442,0.26337,3.1476,4.0163,0.0013694,0.96076
3.1443,0.26338,3.1476,4.0164,0.0013799,0.96077
3.1443,0.2634,3.1477,4.0164,0.0013905,0.96077
3.1443,0.26341,3.1477,4.0164,0.001401,0.96078
3.1443,0.26342,3.1478,4.0164,0.0014116,0.96079
3.1444,0.26343,3.1478,4.0164,0.0014222,0.96079
3.1444,0.26345,3.1479,4.0164,0.0014327,0.9608
3.1444,0.26346,3.1479,4.0165,0.0014433,0.96081
3.1444,0.26347,3.148,4.0165,0.0014538,0.96081
3.1444,0.26348,3.148,4.0165,0.0014644,0.96082
3.1445,0.2635,3.1481,4.0165,0.001475,0.96083
3.1445,0.26351,3.1481,4.0165,0.0014855,0.96083
3.1445,0.26352,3.1482,4.0165,0.0014961,0.96084
3.1445,0.26353,3.1482,4.0166,0.0015066,0.96084
3.1445,0.26355,3.1483,4.0166,0.0015172,0.96085
3.1446,0.26356,3.1483,4.0166,0.0015278,0.96086
3.1446,0.26357,3.1484,4.0166,0.0015383,0.96086
3.1446,0.26359,3.1484,4.0166,0.0015489,0.96087
3.1446,0.2636,3.1485,4.0166,0.0015604,0.96088
3.1447,0.26361,3.1485,4.0167,0.0015718,0.96089
3.1447,0.26363,3.1486,4.0167,0.0015833,0.96089
3.1447,0.26364,3.1486,4.0167,0.0015948,0.9609
3.1447,0.26365,3.1487,4.0167,0.0016063,0.96091
3.1447,0.26367,3.1487,4.0167,0.0016177,0.96091
3.1448,0.26368,3.1488,4.0168,0.0016292,0.96092
3.1448,0.2637,3.1488,4.0168,0.0016407,0.96093
3.1448,0.26371,3.1489,4.0168,0.0016522,0.96094
3.1448,0.26372,3.1489,4.0168,0.0016636,0.96094
3.1449,0.26374,3.149,4.0168,0.0016751,0.96095
3.1449,0.26375,3.1491,4.0168,0.0016866,0.96096
3.1449,0.26377,3.1491,4.0169,0.0016981,0.96097
3.1449,0.26378,3.1492,4.0169,0.0017095,0.96097
3.145,0.26379,3.1492,4.0169,0.001721,0.96098
3.145,0.26381,3.1493,4.0169,0.0017325,0.96099
3.145,0.26382,3.1493,4.0169,0.001744,0.96099
3.145,0.26384,3.1494,4.017,0.0017554,0.961
3.1451,0.26385,3.1494,4.017,0.0017669,0.96101
3.1451,0.26386,3.1495,4.017,0.0017784,0.96102
3.1451,0.26388,3.1495,4.017,0.0017908,0.96102
3.1451,0.26389,3.1496,4.017,0.0018032,0.96103
3.1452,0.26391,3.1497,4.0171,0.0018156,0.96104
3.1452,0.26392,3.1497,4.0171,0.001828,0.96105
3.1452,0.26394,3.1498,4.0171,0.0018404,0.96106
3.1452,0.26395,3.1498,4.0171,0.0018528,0.96106
3.1453,0.26397,3.1499,4.0171,0.0018652,0.96107
3.1453,0.26398,3.1499,4.0172,0.0018776,0.96108
3.1453,0.264,3.15,4.0172,0.00189,0.96109
3.1453,0.26401,3.1501,4.0172,0.0019024,0.96109
3.1454,0.26403,3.1501,4.0172,0.0019148,0.9611
3.1454,0.26404,3.1502,4.0172,0.0019272,0.96111
3.1454,0.26406,3.1502,4.0173,0.0019396,0.96112
3.1454,0.26408,3.1503,4.0173,0.001952,0.96113
3.1455,0.26409,3.1504,4.0173,0.0019644,0.96113
3.1455,0.26411,3.1504,4.0173,0.0019768,0.96114
3.1455,0.26412,3.1505,4.0173,0.0019892,0.96115
3.1455,0.26414,3.1505,4.0174,0.0020016,0.96116
3.1456,0.26415,3.1506,4.0174,0.002014,0.96117
3.1456,0.26417,3.1506,4.0174,0.0020264,0.96117
3.1456,0.26418,3.1507,4.0174,0.0020397,0.96118
3.1456,0.2642,3.1508,4.0174,0.002053,0.96119
3.1457,0.26422,3.1508,4.0175,0.0020664,0.9612
3.1457,0.26423,3.1509,4.0175,0.0020797,0.96121
3.1457,0.26425,3.151,4.0175,0.002093,0.96122
3.1458,0.26426,3.151,4.0175,0.0021064,0.96122
3.1458,0.26428,3.1511,4.0176,0.0021197,0.96123
3.1458,0.2643,3.1512,4.0176,0.002133,0.96124
3.1458,0.26431,3.1512,4.0176,0.0021464,0.96125
3.1459,0.26433,3.1513,4.0176,0.0021597,0.96126
3.1459,0.26435,3.1513,4.0176,0.002173,0.96127
3.1459,0.26436,3.1514,4.0177,0.0021863,0.96128
3.146,0.26438,3.1515,4.0177,0.0021997,0.96128
3.146,0.2644,3.1515,4.0177,0.002213,0.96129
3.146,0.26441,3.1516,4.0177,0.0022263,0.9613
3.146,0.26443,3.1517,4.0178,0.0022397,0.96131
3.1461,0.26445,3.1517,4.0178,0.002253,0.96132
3.1461,0.26446,3.1518,4.0178,0.0022663,0.96133
3.1461,0.26448,3.1519,4.0178,0.0022797,0.96134
3.1461,0.2645,3.1519,4.0178,0.002293,0.96134
3.1462,0.26451,3.152,4.0179,0.0023073,0.96135
3.1462,0.26453,3.1521,4.0179,0.0023215,0.96136
3.1462,0.26455,3.1521,4.0179,0.0023358,0.96137
3.1463,0.26457,3.1522,4.0179,0.0023501,0.96138
3.1463,0.26458,3.1523,4.018,0.0023644,0.96139
3.1463,0.2646,3.1523,4.018,0.0023786,0.9614
